anchor_model,outlier_model,overlap,upper_fence,Q1,Q3
Qwen/Qwen2.5-Coder-7B,DeepHat/DeepHat-V1-7B,0.4057,0.1047,0.0021,0.0432
Qwen/Qwen2.5-Coder-7B,Qwen/Qwen2.5-Coder-7B-Instruct,0.2269,0.1047,0.0021,0.0432
Qwen/Qwen2.5-Coder-7B,Qwen/Qwen2.5-7B,0.1296,0.1047,0.0021,0.0432
Qwen/Qwen2.5-Coder-7B,Qwen/Qwen2.5-Coder-0.5B,0.1128,0.1047,0.0021,0.0432
Qwen/Qwen2.5-Coder-7B,unsloth/Qwen2.5-1.5B-unsloth-bnb-4bit,0.1113,0.1047,0.0021,0.0432
Qwen/Qwen2.5-Coder-7B,Qwen/Qwen2.5-1.5B,0.1102,0.1047,0.0021,0.0432
Qwen/Qwen2.5-Coder-7B,unsloth/Qwen2.5-1.5B,0.1102,0.1047,0.0021,0.0432
Qwen/Qwen2.5-Coder-7B,continuedev/instinct,0.1074,0.1047,0.0021,0.0432
Qwen/Qwen2.5-Coder-7B,Qwen/Qwen2.5-3B,0.1066,0.1047,0.0021,0.0432
Qwen/Qwen2.5-Coder-7B-Instruct,DeepHat/DeepHat-V1-7B,0.3374,0.1013,0.0047,0.0433
Qwen/Qwen2.5-Coder-7B-Instruct,continuedev/instinct,0.2913,0.1013,0.0047,0.0433
Qwen/Qwen2.5-Coder-7B-Instruct,Qwen/Qwen2.5-Coder-7B,0.2026,0.1013,0.0047,0.0433
Qwen/Qwen2.5-Math-1.5B,unsloth/Qwen2.5-Math-1.5B,1.0,0.0347,0.0062,0.0176
Qwen/Qwen2.5-Math-1.5B,unsloth/Qwen2.5-Math-1.5B-bnb-4bit,0.6955,0.0347,0.0062,0.0176
Qwen/Qwen2.5-Math-1.5B,Writer/palmyra-mini,0.1834,0.0347,0.0062,0.0176
Qwen/Qwen2.5-Math-1.5B,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0.0898,0.0347,0.0062,0.0176
Qwen/Qwen2.5-Math-1.5B,Qwen/Qwen2.5-Math-7B,0.0816,0.0347,0.0062,0.0176
Qwen/Qwen2.5-Math-1.5B,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,0.0498,0.0347,0.0062,0.0176
Qwen/Qwen2.5-Math-1.5B,nvidia/OpenCodeReasoning-Nemotron-7B,0.0374,0.0347,0.0062,0.0176
Qwen/Qwen2.5-Math-1.5B,PowerInfer/SmallThinker-3B-Preview,0.0369,0.0347,0.0062,0.0176
Qwen/Qwen2.5-Math-1.5B,Qwen/Qwen2.5-Coder-7B-Instruct,0.0367,0.0347,0.0062,0.0176
Qwen/Qwen2.5-Math-1.5B,Qwen/Qwen2.5-Coder-1.5B-Instruct,0.0349,0.0347,0.0062,0.0176
Qwen/Qwen2.5-Math-1.5B-Instruct,Qwen/Qwen2.5-Math-1.5B,0.1107,0.0556,0.0077,0.0269
Qwen/Qwen2.5-Math-1.5B-Instruct,unsloth/Qwen2.5-Math-1.5B,0.1107,0.0556,0.0077,0.0269
Qwen/Qwen2.5-Math-1.5B-Instruct,Writer/palmyra-mini,0.1088,0.0556,0.0077,0.0269
Qwen/Qwen2.5-Math-1.5B-Instruct,unsloth/Qwen2.5-Math-1.5B-bnb-4bit,0.1019,0.0556,0.0077,0.0269
Qwen/Qwen2.5-Math-1.5B-Instruct,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0.0761,0.0556,0.0077,0.0269
Qwen/Qwen2.5-Math-7B,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,0.2731,0.0373,0.0067,0.019
Qwen/Qwen2.5-Math-7B,Qwen/Qwen2.5-Math-1.5B,0.0748,0.0373,0.0067,0.019
Qwen/Qwen2.5-Math-7B,unsloth/Qwen2.5-Math-1.5B,0.0748,0.0373,0.0067,0.019
Qwen/Qwen2.5-Math-7B,unsloth/Qwen2.5-Math-1.5B-bnb-4bit,0.0723,0.0373,0.0067,0.019
Qwen/Qwen2.5-Math-7B,Qwen/Qwen3-4B-Thinking-2507,0.0469,0.0373,0.0067,0.019
Qwen/Qwen2.5-Math-7B,janhq/Jan-v1-4B,0.0467,0.0373,0.0067,0.019
Qwen/Qwen2.5-Math-7B,Qwen/Qwen3-4B-Thinking-2507-FP8,0.0451,0.0373,0.0067,0.019
Qwen/Qwen2.5-Math-7B,huihui-ai/Huihui-Jan-v1-4B-abliterated,0.0444,0.0373,0.0067,0.019
Qwen/Qwen2.5-Math-7B,nvidia/OpenCodeReasoning-Nemotron-7B,0.0438,0.0373,0.0067,0.019
Qwen/Qwen2.5-Math-7B,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0.0428,0.0373,0.0067,0.019
Qwen/Qwen2.5-Math-7B,PowerInfer/SmallThinker-3B-Preview,0.0409,0.0373,0.0067,0.019
Qwen/Qwen2.5-Math-7B,Writer/palmyra-mini,0.0409,0.0373,0.0067,0.019
Qwen/Qwen2.5-Math-7B,Qwen/Qwen2.5-Coder-1.5B-Instruct,0.0396,0.0373,0.0067,0.019
Qwen/Qwen2.5-Math-7B,Qwen/Qwen3-4B,0.0388,0.0373,0.0067,0.019
Qwen/Qwen2.5-Math-7B,nvidia/OpenCodeReasoning-Nemotron-1.1-7B,0.0383,0.0373,0.0067,0.019
Qwen/Qwen2.5-Math-7B,nvidia/OpenReasoning-Nemotron-1.5B,0.038,0.0373,0.0067,0.019
Qwen/Qwen2.5-Math-7B,Tesslate/UIGEN-X-4B-0729,0.0379,0.0373,0.0067,0.019
Qwen/Qwen2.5-Math-7B,beyoru/Luna,0.0377,0.0373,0.0067,0.019
Qwen/Qwen3-0.6B,Qwen/Qwen3-0.6B-Base,0.1657,0.0696,0.0045,0.0306
Qwen/Qwen3-0.6B,fluently/FluentlyQwen3-1.7B,0.1048,0.0696,0.0045,0.0306
Qwen/Qwen3-0.6B,Qwen/Qwen3-1.7B,0.1044,0.0696,0.0045,0.0306
Qwen/Qwen3-0.6B,janhq/Jan-v1-edge,0.1025,0.0696,0.0045,0.0306
Qwen/Qwen3-0.6B,dnotitia/Smoothie-Qwen3-1.7B,0.0809,0.0696,0.0045,0.0306
Qwen/Qwen3-0.6B,Qwen/Qwen3-4B,0.0786,0.0696,0.0045,0.0306
Qwen/Qwen3-0.6B,Tesslate/UIGEN-X-4B-0729,0.0705,0.0696,0.0045,0.0306
Qwen/Qwen3-0.6B,beyoru/Luna,0.0705,0.0696,0.0045,0.0306
Qwen/Qwen3-0.6B-Base,Qwen/Qwen3-0.6B,0.2851,0.1142,0.0043,0.0483
Qwen/Qwen3-1.7B,fluently/FluentlyQwen3-1.7B,0.8935,0.0911,0.0046,0.0392
Qwen/Qwen3-1.7B,janhq/Jan-v1-edge,0.8661,0.0911,0.0046,0.0392
Qwen/Qwen3-1.7B,dnotitia/Smoothie-Qwen3-1.7B,0.4642,0.0911,0.0046,0.0392
Qwen/Qwen3-1.7B,Qwen/Qwen3-4B,0.1799,0.0911,0.0046,0.0392
Qwen/Qwen3-1.7B,Qwen/Qwen3-0.6B,0.1522,0.0911,0.0046,0.0392
Qwen/Qwen3-1.7B,Tesslate/UIGEN-X-4B-0729,0.1404,0.0911,0.0046,0.0392
Qwen/Qwen3-1.7B,beyoru/Luna,0.0936,0.0911,0.0046,0.0392
Qwen/Qwen3-1.7B,DavidAU/Qwen3-Horror-Instruct-Uncensored-262K-ctx-4B,0.0912,0.0911,0.0046,0.0392
Qwen/Qwen3-1.7B-Base,SakanaAI/TinySwallow-1.5B,0.189,0.0558,0.0032,0.0243
Qwen/Qwen3-1.7B-Base,Qwen/Qwen3-4B-Base,0.1575,0.0558,0.0032,0.0243
Qwen/Qwen3-1.7B-Base,Qwen/Qwen2.5-3B,0.1531,0.0558,0.0032,0.0243
Qwen/Qwen3-1.7B-Base,Qwen/Qwen2.5-1.5B,0.1476,0.0558,0.0032,0.0243
Qwen/Qwen3-1.7B-Base,unsloth/Qwen2.5-1.5B,0.1476,0.0558,0.0032,0.0243
Qwen/Qwen3-1.7B-Base,unsloth/Qwen2.5-1.5B-unsloth-bnb-4bit,0.1453,0.0558,0.0032,0.0243
Qwen/Qwen3-1.7B-Base,XiaomiMiMo/MiMo-7B-Base,0.1286,0.0558,0.0032,0.0243
Qwen/Qwen3-1.7B-Base,Qwen/Qwen2.5-Coder-0.5B,0.1221,0.0558,0.0032,0.0243
Qwen/Qwen3-1.7B-Base,Gensyn/Qwen2.5-1.5B-Instruct,0.1048,0.0558,0.0032,0.0243
Qwen/Qwen3-1.7B-Base,Qwen/Qwen2.5-1.5B-Instruct,0.1048,0.0558,0.0032,0.0243
Qwen/Qwen3-1.7B-Base,unsloth/Qwen2.5-1.5B-Instruct,0.1048,0.0558,0.0032,0.0243
Qwen/Qwen3-1.7B-Base,Qwen/Qwen2.5-Coder-1.5B,0.0988,0.0558,0.0032,0.0243
Qwen/Qwen3-1.7B-Base,Qwen/Qwen2.5-Coder-7B,0.0988,0.0558,0.0032,0.0243
Qwen/Qwen3-1.7B-Base,fluently/FluentlyQwen3-1.7B,0.0983,0.0558,0.0032,0.0243
Qwen/Qwen3-1.7B-Base,unsloth/Qwen2.5-1.5B-Instruct-unsloth-bnb-4bit,0.0977,0.0558,0.0032,0.0243
Qwen/Qwen3-1.7B-Base,Qwen/Qwen3-1.7B,0.09,0.0558,0.0032,0.0243
Qwen/Qwen3-1.7B-Base,unsloth/Qwen2.5-1.5B-Instruct-bnb-4bit,0.0885,0.0558,0.0032,0.0243
Qwen/Qwen3-1.7B-Base,janhq/Jan-v1-edge,0.0883,0.0558,0.0032,0.0243
Qwen/Qwen3-1.7B-Base,Qwen/Qwen2.5-7B,0.078,0.0558,0.0032,0.0243
Qwen/Qwen3-1.7B-Base,beyoru/Luna,0.0762,0.0558,0.0032,0.0243
Qwen/Qwen3-1.7B-Base,Qwen/Qwen3-4B-Instruct-2507,0.0749,0.0558,0.0032,0.0243
Qwen/Qwen3-1.7B-Base,dnotitia/Smoothie-Qwen3-1.7B,0.0744,0.0558,0.0032,0.0243
Qwen/Qwen3-1.7B-Base,Qwen/Qwen2.5-3B-Instruct,0.069,0.0558,0.0032,0.0243
Qwen/Qwen3-1.7B-Base,Tesslate/WEBGEN-4B-Preview,0.0653,0.0558,0.0032,0.0243
Qwen/Qwen3-1.7B-Base,DavidAU/Qwen3-Horror-Instruct-Uncensored-262K-ctx-4B,0.0599,0.0558,0.0032,0.0243
Qwen/Qwen3-1.7B-Base,Qwen/Qwen2.5-0.5B,0.0581,0.0558,0.0032,0.0243
Qwen/Qwen3-4B,Tesslate/UIGEN-X-4B-0729,0.6086,0.0751,0.004,0.0324
Qwen/Qwen3-4B,Qwen/Qwen3-4B-Thinking-2507,0.2917,0.0751,0.004,0.0324
Qwen/Qwen3-4B,Qwen/Qwen3-4B-Thinking-2507-FP8,0.288,0.0751,0.004,0.0324
Qwen/Qwen3-4B,janhq/Jan-v1-4B,0.2855,0.0751,0.004,0.0324
Qwen/Qwen3-4B,huihui-ai/Huihui-Jan-v1-4B-abliterated,0.2797,0.0751,0.004,0.0324
Qwen/Qwen3-4B,Tesslate/WEBGEN-4B-Preview,0.2589,0.0751,0.004,0.0324
Qwen/Qwen3-4B,beyoru/Luna,0.2502,0.0751,0.004,0.0324
Qwen/Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,0.2496,0.0751,0.004,0.0324
Qwen/Qwen3-4B,DavidAU/Qwen3-Horror-Instruct-Uncensored-262K-ctx-4B,0.2334,0.0751,0.004,0.0324
Qwen/Qwen3-4B,Qwen/Qwen3-1.7B,0.1364,0.0751,0.004,0.0324
Qwen/Qwen3-4B,janhq/Jan-v1-edge,0.1355,0.0751,0.004,0.0324
Qwen/Qwen3-4B,fluently/FluentlyQwen3-1.7B,0.1347,0.0751,0.004,0.0324
Qwen/Qwen3-4B,dnotitia/Smoothie-Qwen3-1.7B,0.1112,0.0751,0.004,0.0324
Qwen/Qwen3-4B,Qwen/Qwen3-0.6B,0.089,0.0751,0.004,0.0324
Qwen/Qwen3-4B,PowerInfer/SmallThinker-3B-Preview,0.0812,0.0751,0.004,0.0324
Qwen/Qwen3-4B-Base,SakanaAI/TinySwallow-1.5B,0.4293,0.0364,0.0039,0.0169
Qwen/Qwen3-4B-Base,Qwen/Qwen3-1.7B-Base,0.2747,0.0364,0.0039,0.0169
Qwen/Qwen3-4B-Base,XiaomiMiMo/MiMo-7B-Base,0.1986,0.0364,0.0039,0.0169
Qwen/Qwen3-4B-Base,Qwen/Qwen3-4B-Instruct-2507,0.066,0.0364,0.0039,0.0169
Qwen/Qwen3-4B-Base,Qwen/Qwen2.5-Coder-1.5B,0.0638,0.0364,0.0039,0.0169
Qwen/Qwen3-4B-Base,beyoru/Luna,0.0607,0.0364,0.0039,0.0169
Qwen/Qwen3-4B-Base,Tesslate/WEBGEN-4B-Preview,0.0577,0.0364,0.0039,0.0169
Qwen/Qwen3-4B-Base,Qwen/Qwen2.5-1.5B,0.0513,0.0364,0.0039,0.0169
Qwen/Qwen3-4B-Base,unsloth/Qwen2.5-1.5B,0.0513,0.0364,0.0039,0.0169
Qwen/Qwen3-4B-Base,unsloth/Qwen2.5-1.5B-unsloth-bnb-4bit,0.0506,0.0364,0.0039,0.0169
Qwen/Qwen3-4B-Base,DavidAU/Qwen3-Horror-Instruct-Uncensored-262K-ctx-4B,0.0493,0.0364,0.0039,0.0169
Qwen/Qwen3-4B-Base,Qwen/Qwen3-4B-Thinking-2507-FP8,0.0462,0.0364,0.0039,0.0169
Qwen/Qwen3-4B-Base,Qwen/Qwen3-4B-Thinking-2507,0.0459,0.0364,0.0039,0.0169
Qwen/Qwen3-4B-Base,janhq/Jan-v1-4B,0.0452,0.0364,0.0039,0.0169
Qwen/Qwen3-4B-Base,Qwen/Qwen2.5-3B,0.0446,0.0364,0.0039,0.0169
Qwen/Qwen3-4B-Base,huihui-ai/Huihui-Jan-v1-4B-abliterated,0.0424,0.0364,0.0039,0.0169
Qwen/Qwen3-4B-Base,meta-llama/Llama-3.1-8B,0.0399,0.0364,0.0039,0.0169
Qwen/Qwen3-4B-Base,unsloth/Llama-3.1-8B,0.0399,0.0364,0.0039,0.0169
Qwen/Qwen3-4B-Base,dphn/Dolphin3.0-Llama3.1-8B,0.0383,0.0364,0.0039,0.0169
Qwen/Qwen3-4B-Base,allenai/Llama-3.1-Tulu-3-8B-SFT,0.038,0.0364,0.0039,0.0169
Qwen/Qwen3-4B-Base,aisingapore/Llama-SEA-LION-v3-8B,0.0367,0.0364,0.0039,0.0169
Qwen/Qwen3-4B-Instruct-2507,beyoru/Luna,0.8241,0.1122,0.0021,0.0461
Qwen/Qwen3-4B-Instruct-2507,Tesslate/WEBGEN-4B-Preview,0.7637,0.1122,0.0021,0.0461
Qwen/Qwen3-4B-Instruct-2507,DavidAU/Qwen3-Horror-Instruct-Uncensored-262K-ctx-4B,0.5927,0.1122,0.0021,0.0461
Qwen/Qwen3-4B-Instruct-2507,Qwen/Qwen3-4B-Thinking-2507,0.4774,0.1122,0.0021,0.0461
Qwen/Qwen3-4B-Instruct-2507,Qwen/Qwen3-4B-Thinking-2507-FP8,0.4773,0.1122,0.0021,0.0461
Qwen/Qwen3-4B-Instruct-2507,janhq/Jan-v1-4B,0.4761,0.1122,0.0021,0.0461
Qwen/Qwen3-4B-Instruct-2507,huihui-ai/Huihui-Jan-v1-4B-abliterated,0.4038,0.1122,0.0021,0.0461
Qwen/Qwen3-4B-Instruct-2507,Qwen/Qwen3-4B,0.2788,0.1122,0.0021,0.0461
Qwen/Qwen3-4B-Instruct-2507,Tesslate/UIGEN-X-4B-0729,0.2425,0.1122,0.0021,0.0461
Qwen/Qwen3-4B-Instruct-2507,Qwen/Qwen2.5-3B,0.1197,0.1122,0.0021,0.0461
Qwen/Qwen3-4B-Thinking-2507,Qwen/Qwen3-4B-Thinking-2507-FP8,0.954,0.1128,0.0037,0.0473
Qwen/Qwen3-4B-Thinking-2507,janhq/Jan-v1-4B,0.9336,0.1128,0.0037,0.0473
Qwen/Qwen3-4B-Thinking-2507,huihui-ai/Huihui-Jan-v1-4B-abliterated,0.6447,0.1128,0.0037,0.0473
Qwen/Qwen3-4B-Thinking-2507,Qwen/Qwen3-4B-Instruct-2507,0.5239,0.1128,0.0037,0.0473
Qwen/Qwen3-4B-Thinking-2507,beyoru/Luna,0.5167,0.1128,0.0037,0.0473
Qwen/Qwen3-4B-Thinking-2507,Tesslate/WEBGEN-4B-Preview,0.5107,0.1128,0.0037,0.0473
Qwen/Qwen3-4B-Thinking-2507,DavidAU/Qwen3-Horror-Instruct-Uncensored-262K-ctx-4B,0.4226,0.1128,0.0037,0.0473
Qwen/Qwen3-4B-Thinking-2507,Tesslate/UIGEN-X-4B-0729,0.3259,0.1128,0.0037,0.0473
Qwen/Qwen3-4B-Thinking-2507,Qwen/Qwen3-4B,0.3058,0.1128,0.0037,0.0473
Qwen/Qwen3-4B-Thinking-2507,unsloth/Qwen2.5-1.5B-unsloth-bnb-4bit,0.1228,0.1128,0.0037,0.0473
Qwen/Qwen3-4B-Thinking-2507,Qwen/Qwen2.5-3B,0.1216,0.1128,0.0037,0.0473
Qwen/Qwen3-4B-Thinking-2507,Qwen/Qwen2.5-1.5B,0.1158,0.1128,0.0037,0.0473
Qwen/Qwen3-4B-Thinking-2507,unsloth/Qwen2.5-1.5B,0.1158,0.1128,0.0037,0.0473
Qwen/Qwen3-4B-Thinking-2507-FP8,Qwen/Qwen3-4B-Thinking-2507,0.9521,0.1027,0.0042,0.0436
Qwen/Qwen3-4B-Thinking-2507-FP8,janhq/Jan-v1-4B,0.9141,0.1027,0.0042,0.0436
Qwen/Qwen3-4B-Thinking-2507-FP8,huihui-ai/Huihui-Jan-v1-4B-abliterated,0.6196,0.1027,0.0042,0.0436
Qwen/Qwen3-4B-Thinking-2507-FP8,Qwen/Qwen3-4B-Instruct-2507,0.47,0.1027,0.0042,0.0436
Qwen/Qwen3-4B-Thinking-2507-FP8,Tesslate/WEBGEN-4B-Preview,0.466,0.1027,0.0042,0.0436
Qwen/Qwen3-4B-Thinking-2507-FP8,beyoru/Luna,0.4643,0.1027,0.0042,0.0436
Qwen/Qwen3-4B-Thinking-2507-FP8,DavidAU/Qwen3-Horror-Instruct-Uncensored-262K-ctx-4B,0.4142,0.1027,0.0042,0.0436
Qwen/Qwen3-4B-Thinking-2507-FP8,Qwen/Qwen3-4B,0.298,0.1027,0.0042,0.0436
Qwen/Qwen3-4B-Thinking-2507-FP8,Tesslate/UIGEN-X-4B-0729,0.2968,0.1027,0.0042,0.0436
S4nfs/Neeto-1.0-8b,meta-llama/Llama-3.1-8B,0.467,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,unsloth/Llama-3.1-8B,0.467,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,allenai/Llama-3.1-Tulu-3-8B-SFT,0.4324,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,aisingapore/Llama-SEA-LION-v3-8B,0.3789,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,gradientai/Llama-3-8B-Instruct-262k,0.3418,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,dphn/Dolphin3.0-Llama3.1-8B,0.313,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,microsoft/UserLM-8b,0.2987,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,NousResearch/Hermes-3-Llama-3.1-8B,0.2319,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,allenai/llama-3.1-tulu-2-8b,0.2181,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,askfjhaskjgh/UbermenschetienASI,0.2118,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,arcee-ai/Llama-3.1-SuperNova-Lite,0.1821,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,elyza/Llama-3-ELYZA-JP-8B,0.179,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,unsloth/Meta-Llama-3.1-8B-Instruct-unsloth-bnb-4bit,0.1726,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,context-labs/Meta-Llama-3.1-8B-Instruct-FP16,0.1709,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,meta-llama/Llama-3.1-8B-Instruct,0.1709,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,unsloth/Meta-Llama-3.1-8B-Instruct,0.1709,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,unsloth/Meta-Llama-3.1-8B-Instruct-bnb-4bit,0.163,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,acon96/Home-Llama-3.2-3B,0.1506,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,nvidia/OpenMath2-Llama3.1-8B,0.1441,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,meta-llama/Llama-3.2-3B-Instruct,0.1418,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,unsloth/Llama-3.2-3B-Instruct,0.1418,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,Menlo/ReZero-v0.1-llama-3.2-3b-it-grpo-250404,0.1402,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,inference-net/Schematron-3B,0.1391,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,unsloth/Llama-3.2-3B-Instruct-unsloth-bnb-4bit,0.1375,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,unsloth/Llama-3.2-3B-Instruct-bnb-4bit,0.1307,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0.1223,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,HuggingFaceTB/SmolLM3-3B,0.075,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,unsloth/Llama-3.2-1B-Instruct-unsloth-bnb-4bit,0.0698,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,meta-llama/Llama-3.2-1B-Instruct,0.0696,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,unsloth/Llama-3.2-1B-Instruct,0.0696,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,unsloth/Llama-3.2-1B-Instruct-bnb-4bit,0.0691,0.0597,0.0039,0.0262
S4nfs/Neeto-1.0-8b,HuggingFaceTB/SmolLM3-3B-Base,0.0667,0.0597,0.0039,0.0262
SakanaAI/TinySwallow-1.5B,Qwen/Qwen3-4B-Base,0.5213,0.0274,0.001,0.0115
SakanaAI/TinySwallow-1.5B,Qwen/Qwen3-1.7B-Base,0.1991,0.0274,0.001,0.0115
SakanaAI/TinySwallow-1.5B,XiaomiMiMo/MiMo-7B-Base,0.104,0.0274,0.001,0.0115
SakanaAI/TinySwallow-1.5B,Qwen/Qwen2.5-Coder-1.5B,0.0972,0.0274,0.001,0.0115
SakanaAI/TinySwallow-1.5B,Qwen/Qwen2.5-1.5B,0.0779,0.0274,0.001,0.0115
SakanaAI/TinySwallow-1.5B,unsloth/Qwen2.5-1.5B,0.0779,0.0274,0.001,0.0115
SakanaAI/TinySwallow-1.5B,unsloth/Qwen2.5-1.5B-unsloth-bnb-4bit,0.0777,0.0274,0.001,0.0115
SakanaAI/TinySwallow-1.5B,Qwen/Qwen2.5-3B,0.0603,0.0274,0.001,0.0115
SakanaAI/TinySwallow-1.5B,Qwen/Qwen2.5-Coder-0.5B,0.0543,0.0274,0.001,0.0115
SakanaAI/TinySwallow-1.5B,meta-llama/Llama-3.1-8B,0.04,0.0274,0.001,0.0115
SakanaAI/TinySwallow-1.5B,unsloth/Llama-3.1-8B,0.04,0.0274,0.001,0.0115
SakanaAI/TinySwallow-1.5B,allenai/Llama-3.1-Tulu-3-8B-SFT,0.0397,0.0274,0.001,0.0115
SakanaAI/TinySwallow-1.5B,aisingapore/Llama-SEA-LION-v3-8B,0.0381,0.0274,0.001,0.0115
SakanaAI/TinySwallow-1.5B,dphn/Dolphin3.0-Llama3.1-8B,0.0373,0.0274,0.001,0.0115
SakanaAI/TinySwallow-1.5B,Gensyn/Qwen2.5-1.5B-Instruct,0.032,0.0274,0.001,0.0115
SakanaAI/TinySwallow-1.5B,Qwen/Qwen2.5-1.5B-Instruct,0.032,0.0274,0.001,0.0115
SakanaAI/TinySwallow-1.5B,unsloth/Qwen2.5-1.5B-Instruct,0.032,0.0274,0.001,0.0115
SakanaAI/TinySwallow-1.5B,unsloth/Qwen2.5-1.5B-Instruct-unsloth-bnb-4bit,0.0295,0.0274,0.001,0.0115
SciPhi/SciPhi-Mistral-7B-32k,SciPhi/SciPhi-Self-RAG-Mistral-7B-32k,0.7237,0.127,0.0027,0.0524
SciPhi/SciPhi-Mistral-7B-32k,mistralai/Mistral-7B-v0.1,0.5695,0.127,0.0027,0.0524
SciPhi/SciPhi-Mistral-7B-32k,shadowml/WestBeagle-7B,0.548,0.127,0.0027,0.0524
SciPhi/SciPhi-Mistral-7B-32k,shadowml/BeagleSempra-7B,0.5456,0.127,0.0027,0.0524
SciPhi/SciPhi-Mistral-7B-32k,shadowml/BeagSake-7B,0.5451,0.127,0.0027,0.0524
SciPhi/SciPhi-Mistral-7B-32k,mlabonne/Beagle14-7B,0.5431,0.127,0.0027,0.0524
SciPhi/SciPhi-Mistral-7B-32k,Nexusflow/Starling-LM-7B-beta,0.5424,0.127,0.0027,0.0524
SciPhi/SciPhi-Mistral-7B-32k,Intel/neural-chat-7b-v3-3,0.5317,0.127,0.0027,0.0524
SciPhi/SciPhi-Mistral-7B-32k,mlabonne/NeuralBeagle14-7B,0.5298,0.127,0.0027,0.0524
SciPhi/SciPhi-Mistral-7B-32k,berkeley-nest/Starling-LM-7B-alpha,0.5267,0.127,0.0027,0.0524
SciPhi/SciPhi-Mistral-7B-32k,Intel/neural-chat-7b-v3-1,0.5252,0.127,0.0027,0.0524
SciPhi/SciPhi-Mistral-7B-32k,fblgit/UNA-TheBeagle-7b-v1,0.5212,0.127,0.0027,0.0524
SciPhi/SciPhi-Mistral-7B-32k,AiMavenAi/AiMaven-Prometheus,0.5184,0.127,0.0027,0.0524
SciPhi/SciPhi-Mistral-7B-32k,flemmingmiguel/MBX-7B-v3,0.5154,0.127,0.0027,0.0524
SciPhi/SciPhi-Mistral-7B-32k,FelixChao/Sectumsempra-7B-DPO,0.5116,0.127,0.0027,0.0524
SciPhi/SciPhi-Mistral-7B-32k,argilla/distilabeled-Marcoro14-7B-slerp,0.5071,0.127,0.0027,0.0524
SciPhi/SciPhi-Mistral-7B-32k,mlabonne/OmniBeagle-7B,0.5034,0.127,0.0027,0.0524
SciPhi/SciPhi-Mistral-7B-32k,mlabonne/Marcoro14-7B-slerp,0.5006,0.127,0.0027,0.0524
SciPhi/SciPhi-Mistral-7B-32k,bardsai/jaskier-7b-dpo-v5.6,0.4962,0.127,0.0027,0.0524
SciPhi/SciPhi-Mistral-7B-32k,CultriX/NeuralTrix-7B-dpo,0.4943,0.127,0.0027,0.0524
SciPhi/SciPhi-Mistral-7B-32k,eren23/ogno-monarch-jaskier-merge-7b-OH-PREF-DPO,0.4914,0.127,0.0027,0.0524
SciPhi/SciPhi-Mistral-7B-32k,kevin009/llamaRAGdrama,0.4892,0.127,0.0027,0.0524
SciPhi/SciPhi-Mistral-7B-32k,CorticalStack/pastiche-crown-clown-7b-dare,0.4761,0.127,0.0027,0.0524
SciPhi/SciPhi-Mistral-7B-32k,CultriX/NeuralTrix-bf16,0.4746,0.127,0.0027,0.0524
SciPhi/SciPhi-Mistral-7B-32k,CorticalStack/pastiche-crown-clown-7b-dare-dpo,0.468,0.127,0.0027,0.0524
